epoch,loss,lr,mae,rmse,val_loss,val_mae,val_rmse
89,0.04592965170741081,0.0005,0.08320267498493195,0.10906033217906952,0.05127708986401558,0.107154481112957,0.13399897515773773
90,0.04399263113737106,0.0005,0.08277574181556702,0.1063806340098381,0.07071010023355484,0.1586153656244278,0.1968056559562683
91,0.04350997135043144,0.0005,0.08342020213603973,0.110185407102108,0.048832233995199203,0.1123414859175682,0.1345342993736267
92,0.041413065046072006,0.0005,0.08216451108455658,0.10606919229030609,0.04282582551240921,0.0813671126961708,0.11525008082389832
93,0.040215201675891876,0.0005,0.08211904019117355,0.10590524226427078,0.04770674929022789,0.10513268411159515,0.13886921107769012
94,0.040812041610479355,0.0005,0.08647332340478897,0.11225535720586777,0.058490365743637085,0.14639128744602203,0.1748432219028473
95,0.042225874960422516,0.0005,0.09135613590478897,0.12112511694431305,0.048752233386039734,0.11729881912469864,0.14686985313892365
96,0.03903091698884964,0.0005,0.08466208726167679,0.11079028248786926,0.05497723072767258,0.14213097095489502,0.1695086508989334
97,0.03862490504980087,0.0005,0.0853852927684784,0.11279573291540146,0.040722206234931946,0.09465353935956955,0.12344121932983398
98,0.03874561935663223,0.0005,0.08726318925619125,0.11682788282632828,0.038820214569568634,0.09120310842990875,0.11868832260370255
99,0.034903477877378464,0.0005,0.07913757860660553,0.10282211005687714,0.04228445515036583,0.10953414440155029,0.13584627211093903
100,0.035545915365219116,0.0005,0.08368390798568726,0.11027845740318298,0.054989807307720184,0.14704929292201996,0.17902430891990662
101,0.03524123132228851,0.0005,0.08601190149784088,0.11251627653837204,0.06275499612092972,0.1681605726480484,0.2013949453830719
102,0.03503751382231712,0.0005,0.08813797682523727,0.11459793895483017,0.053610220551490784,0.1512361615896225,0.1790444552898407
103,0.031863022595644,0.0005,0.07973911613225937,0.10339030623435974,0.08328168094158173,0.20894771814346313,0.25008851289749146
104,0.0314875952899456,0.0005,0.0803046002984047,0.10539223998785019,0.10030235350131989,0.22606724500656128,0.28340309858322144
105,0.0296299047768116,0.0005,0.07537035644054413,0.10008644312620163,0.04555843025445938,0.13337740302085876,0.16225723922252655
106,0.030767222866415977,0.0005,0.08251454681158066,0.10858690738677979,0.044102612882852554,0.12879779934883118,0.1593625545501709
107,0.029393507167696953,0.0005,0.07890011370182037,0.10489288717508316,0.055803898721933365,0.16165414452552795,0.19430474936962128
108,0.02941620536148548,0.0005,0.08360595256090164,0.10791332274675369,0.03531205281615257,0.10421045869588852,0.13361188769340515
109,0.0284596998244524,0.0005,0.08084805309772491,0.10620713979005814,0.0576583594083786,0.15860846638679504,0.20196866989135742
110,0.02840045467019081,0.0005,0.08203227818012238,0.10811226814985275,0.07928261160850525,0.20174849033355713,0.25030964612960815
111,0.029440950602293015,0.0005,0.08584541827440262,0.11353864520788193,0.03357500955462456,0.10915235430002213,0.13113440573215485
112,0.02792755886912346,0.0005,0.08203624188899994,0.10780879110097885,0.07341540604829788,0.19961220026016235,0.23933379352092743
113,0.027087951079010963,0.0005,0.08118049055337906,0.10600614547729492,0.04901523515582085,0.1554003357887268,0.1828962117433548
114,0.025609461590647697,0.0005,0.07589328289031982,0.10129254311323166,0.038888003677129745,0.12869180738925934,0.15432560443878174
115,0.026445074006915092,0.0005,0.0826694667339325,0.1075475737452507,0.03794475644826889,0.120191790163517,0.1525707244873047
116,0.02533327415585518,0.0005,0.07856307923793793,0.10432212799787521,0.03727056831121445,0.13416969776153564,0.1518120914697647
117,0.024538131430745125,0.0005,0.07833428680896759,0.1026306301355362,0.050960518419742584,0.15698757767677307,0.1929357945919037
118,0.026457902044057846,0.0005,0.08513199537992477,0.11237696558237076,0.12167535722255707,0.2727227509021759,0.327360600233078
119,0.026621654629707336,0.0005,0.08296282589435577,0.10970659554004669,0.036051228642463684,0.11957260221242905,0.14698275923728943
120,0.02701803855597973,0.0005,0.08565651625394821,0.11321351677179337,0.03039480745792389,0.0956759825348854,0.12825104594230652
121,0.024957384914159775,0.0005,0.07936331629753113,0.10594009608030319,0.045010458678007126,0.14782685041427612,0.17752419412136078
122,0.024286558851599693,0.0005,0.07929167151451111,0.10477905720472336,0.03140325844287872,0.11752668023109436,0.13533557951450348
123,0.025142721831798553,0.0005,0.08295854181051254,0.1103975921869278,0.03792068362236023,0.1288713961839676,0.1585279405117035
124,0.023892365396022797,0.0005,0.08031296730041504,0.10616061836481094,0.06607919186353683,0.19815826416015625,0.23153242468833923
125,0.022681036964058876,0.0005,0.07811885327100754,0.10194655507802963,0.047081317752599716,0.1537931114435196,0.18704035878181458
126,0.02267174795269966,0.0005,0.07881762832403183,0.10378001630306244,0.025990795344114304,0.09625600278377533,0.11963686347007751
127,0.021734606474637985,0.0005,0.07726835459470749,0.10120653361082077,0.04776233807206154,0.15294547379016876,0.19091668725013733
128,0.022327328100800514,0.0005,0.08123975992202759,0.10554305464029312,0.03243979811668396,0.1191810667514801,0.14629410207271576
129,0.0208409633487463,0.0005,0.07526317983865738,0.09982611238956451,0.027891479432582855,0.10785813629627228,0.13117387890815735
130,0.023068156093358994,0.0005,0.08529311418533325,0.11182459443807602,0.026413874700665474,0.10212361812591553,0.12624788284301758
131,0.021524760872125626,0.0005,0.07934324443340302,0.10521836578845978,0.029771845787763596,0.10669798403978348,0.13927061855793
132,0.021934038028120995,0.0005,0.08147715032100677,0.10762836784124374,0.027470391243696213,0.09925860166549683,0.1303766369819641
133,0.021336691454052925,0.0005,0.07880548387765884,0.10420530289411545,0.044599324464797974,0.15947219729423523,0.1850152611732483
134,0.02186313085258007,0.0005,0.08056311309337616,0.10797825455665588,0.030596807599067688,0.10958921909332275,0.14342913031578064
135,0.020628953352570534,0.0005,0.07861384004354477,0.10377063602209091,0.025116434320807457,0.09310506284236908,0.12422395497560501
136,0.02044331468641758,0.0005,0.07851504534482956,0.10415489226579666,0.029521750286221504,0.10945544391870499,0.14158539474010468
137,0.020080052316188812,0.0005,0.07754897326231003,0.10357268154621124,0.03650548309087753,0.13500355184078217,0.16521622240543365
138,0.021545272320508957,0.0005,0.08527198433876038,0.11150447279214859,0.04719332233071327,0.16771183907985687,0.19528965651988983
139,0.01987779699265957,0.0005,0.0794130191206932,0.1039203405380249,0.05356412008404732,0.175495907664299,0.21096913516521454
140,0.019453616812825203,0.0005,0.0777677670121193,0.10228773206472397,0.03341072052717209,0.13058029115200043,0.15665166079998016
141,0.018948357552289963,0.0005,0.07628471404314041,0.10100718587636948,0.044986333698034286,0.15569987893104553,0.19070491194725037
142,0.019385455176234245,0.0005,0.07961397618055344,0.10368495434522629,0.04591112583875656,0.16368550062179565,0.1929333209991455
143,0.018854284659028053,0.0005,0.07568661123514175,0.10114867985248566,0.02791975811123848,0.11127301305532455,0.1393723487854004
144,0.01887129433453083,0.0005,0.07820797711610794,0.10248423367738724,0.021443933248519897,0.0908137783408165,0.11492355167865753
145,0.017392493784427643,0.0005,0.07231359928846359,0.0964450091123581,0.027936521917581558,0.11761894077062607,0.1413961499929428
146,0.01850811578333378,0.0005,0.07848549634218216,0.10337591916322708,0.07327359169721603,0.21027973294258118,0.2560563385486603
147,0.017032964155077934,0.0005,0.07506851106882095,0.09703831374645233,0.0617680698633194,0.19240409135818481,0.232951819896698
148,0.017060846090316772,0.0005,0.07314391434192657,0.09804712980985641,0.0483432337641716,0.1734502613544464,0.20215697586536407
149,0.017595235258340836,0.0005,0.07643356174230576,0.10040973126888275,0.08879870921373367,0.23124292492866516,0.2851143777370453
150,0.018266204744577408,0.0005,0.07825109362602234,0.10363918542861938,0.07281593233346939,0.21638812124729156,0.2554783225059509
151,0.01724722795188427,0.0005,0.0750262588262558,0.09883429110050201,0.06296908110380173,0.17362557351589203,0.2357938140630722
152,0.023173101246356964,0.0005,0.09105546027421951,0.12160640954971313,0.10431468486785889,0.27506667375564575,0.30834996700286865
153,0.021311836317181587,0.0005,0.08431629091501236,0.11001871526241302,0.05837598070502281,0.18949034810066223,0.22204658389091492
154,0.02015925943851471,0.0005,0.08073022216558456,0.10532667487859726,0.0919220820069313,0.2452901303768158,0.28802570700645447
155,0.018216324970126152,0.00025,0.07355865091085434,0.09690751135349274,0.05950834974646568,0.19136671721935272,0.2255130410194397
156,0.018928123638033867,0.00025,0.07685834914445877,0.10208228975534439,0.06556861847639084,0.1991681158542633,0.23921996355056763
157,0.01773005537688732,0.00025,0.0741175040602684,0.09764934331178665,0.04982445761561394,0.17080385982990265,0.20439501106739044
158,0.01656845584511757,0.00025,0.07007467746734619,0.09298671782016754,0.03695337474346161,0.13900312781333923,0.1708012968301773
159,0.01690712943673134,0.00025,0.07310079038143158,0.09611839056015015,0.05452090874314308,0.17966783046722412,0.21674947440624237
160,0.01562618464231491,0.00025,0.06766237318515778,0.0905611664056778,0.029995452612638474,0.11926258355379105,0.15064872801303864
161,0.016330748796463013,0.00025,0.07239795476198196,0.09548888355493546,0.035167839378118515,0.13729076087474823,0.16750159859657288
162,0.0152665413916111,0.00025,0.06800821423530579,0.09081503748893738,0.04033869877457619,0.1459275186061859,0.18282274901866913
163,0.014915462583303452,0.00025,0.06876179575920105,0.08997434377670288,0.033813364803791046,0.13195645809173584,0.16460882127285004
164,0.015042193233966827,0.00025,0.06920774281024933,0.09165095537900925,0.02837962657213211,0.11981633305549622,0.14774814248085022
